lid	Entrez_id	Name	xref	transcript_length	transcript_type	iPSC_parent	iPSC_KO1	iPSC_KO2	iMeLC_parent	iMeLC_KO1	iMeLC_KO2	d6hPGCLC_parent	d6hPGCLC_KO1	d6hPGCLC_KO2	c12_parent	c12_KO1	c12_KO2	c32_parent	c32_KO1	c32_KO2	c42_parent	c42_KO1	diff_iPSC	diff_iMeLC	diff_d6	diff_c12	diff_c32	diff_c42
gene46403	55850	USE1	Name=USE1;description=unconventional SNARE in the ER 1;gbkey=Gene;gene=USE1;gene_biotype=protein_coding;gene_synonym=D12,MDS032,P31,SLT1;chr19:17215346-17219831	856	protein_coding	2.80464029644011	2.80247922178434	2.84281600215279	3.20860519167029	2.63184050378672	2.73807821533888	3.10878712860539	3.15592439813547	3.38321031002615	2.95453359781395	3.45397351017698	3.33549944717265	3.46799531701237	3.13718499340608	3.38334738167264	1.61423868309179	2.8467339957901	0	0	0	0	0	1
gene46413	84705	GTPBP3	Name=GTPBP3;description=GTP binding protein 3%2C mitochondrial;gbkey=Gene;gene=GTPBP3;gene_biotype=protein_coding;gene_synonym=COXPD23,GTPBG3,MSS1,MTGP1,THDF1;chr19:17334982-17342731	2698	protein_coding	4.88103632201453	4.83058746579385	4.8261151259093	5.34423003917696	4.98492102229954	4.95457417652092	5.37947269044753	5.06474900887258	5.26004027075735	4.78777566247939	4.6961308719367	4.83856786056944	4.81179017474028	5.27003660291354	5.30990605359716	4.02802980876237	5.09323901570177	0	0	0	0	0	1
gene46417	684	BST2	Name=BST2;description=bone marrow stromal cell antigen 2;gbkey=Gene;gene=BST2;gene_biotype=protein_coding;gene_synonym=CD317,TETHERIN;chr19:17402939-17405648	1019	protein_coding	5.18415424447529	5.23383908398039	5.22354543088848	2.38309585626225	1.96603379259873	2.20042949729993	3.09002177146367	2.5412853505512	2.41486291487144	0.211869753582658	0	0.555248440958701	0.733639740229991	2.5316620060014	3.09277017419068	0	2.23762490001616	0	0	0	0	1	1
gene46441	27106	ARRDC2	Name=ARRDC2;description=arrestin domain containing 2;gbkey=Gene;gene=ARRDC2;gene_biotype=protein_coding;gene_synonym=CLONE24945,PP2703;chr19:18001132-18014102	2528	protein_coding	1.93832371452705	1.54357363363423	1.87434325385152	0.961100882682592	1.33981672555224	1.61450441835635	3.49664265645608	2.47373060050148	2.0180565469685	1.35610805345802	1.05478793048786	1.14409341717357	1.46687837287347	2.00352011149718	2.2718425276182	0.913416033285306	1.51505639473331	0	0	-1	0	0	0
gene46448	10437	IFI30	Name=IFI30;description=IFI30%2C lysosomal thiol reductase;gbkey=Gene;gene=IFI30;gene_biotype=protein_coding;gene_synonym=GILT,IFI-30,IP-30,IP30;chr19:18173780-18178124	1028	protein_coding	5.3218275799017	4.65921675579786	4.51332654144355	4.48011550562255	3.57219872614327	3.44493440363188	3.60639974435633	2.682376550164	2.23020907381162	1.93792155294596	2.63562942442862	2.16925681795118	1.78708743644974	2.01400871312629	2.8679058399605	0.668119124686432	2.78324709737812	0	0	0	0	0	1
gene46461	54858	PGPEP1	Name=PGPEP1;description=pyroglutamyl-peptidase I;gbkey=Gene;gene=PGPEP1;gene_biotype=protein_coding;gene_synonym=PAP-I,Pcp,PGI,PGP,PGP-I,PGPI;chr19:18340573-18369953	844	protein_coding	3.27775891522915	2.68675921000521	3.1218528000278	3.69743087422901	3.34027148706469	3.32270263135648	1.24673631102206	0.515131916163821	1.82819688597644	0.987328726676991	1.33145116882561	1.80411292511321	1.37893631854438	2.59423744742677	3.0379113775245	1.86809407991528	2.3293819662963	0	0	0	0	1	0
gene46462	9518	GDF15	Name=GDF15;description=growth differentiation factor 15;gbkey=Gene;gene=GDF15;gene_biotype=protein_coding;gene_synonym=GDF-15,MIC-1,MIC1,NAG-1,PDF,PLAB,PTGFB;chr19:18382170-18389177	1719	protein_coding	1.85521748014378	0.614471020709617	0.997243661804272	2.66478710241166	1.65424200698938	1.16493123442962	2.51995581611355	0.649620159869318	0.83917119253805	1.67950324651945	2.25798115366508	1.76227319309344	1.93102389197983	4.01513147032078	4.33344169704717	2.35698889179248	3.67447195081928	0	-1	-1	0	1	1
gene46472	9244	CRLF1	Name=CRLF1;description=cytokine receptor like factor 1;gbkey=Gene;gene=CRLF1;gene_biotype=protein_coding;gene_synonym=CISS,CISS1,CLF,CLF-1,NR6,zcytor5;chr19:18593225-18606850	1892	protein_coding	1.29243829884825	1.1842969064674	1.67549937480733	0	0	0.245900899797026	1.06862690876678	3.92697571773306	3.44632103763347	3.36024908320798	3.6342087081226	4.0878409940393	3.10890878215297	2.70231109575028	2.49197747797794	1.86809407991528	2.71683729131891	0	0	1	0	0	0
gene46475	55295	KLHL26	Name=KLHL26;description=kelch like family member 26;gbkey=Gene;gene=KLHL26;gene_biotype=protein_coding;chr19:18636965-18670499	580	protein_coding	3.19499097542538	3.43156084043593	3.37980216038654	2.70804519742132	2.5889589674356	2.77275541086388	3.14315497525534	2.8367714408505	2.72865206208852	3.17244906332624	2.5640299841865	2.87288010742656	1.19929216205533	2.42311185344159	1.628933746781	0	2.0345326789386	0	0	0	0	0	1
gene46476	23373	CRTC1	Name=CRTC1;description=CREB regulated transcription coactivator 1;gbkey=Gene;gene=CRTC1;gene_biotype=protein_coding;gene_synonym=MECT1,TORC-1,TORC1,WAMTP1;chr19:18683615-18782333	6992	protein_coding	1.65332934505942	2.15699397608233	1.80444395144346	0.921418604745005	0.241062732039995	0.49986163227569	2.83846730480129	2.9224474644578	3.50698435402778	2.61687862740066	3.14567048146817	2.74930606943985	3.06666830363876	3.15384811642835	2.78329374562519	1.61423868309179	3.4475659728857	0	0	0	0	0	1
gene46491	54929	TMEM161A	Name=TMEM161A;description=transmembrane protein 161A;gbkey=Gene;gene=TMEM161A;gene_biotype=protein_coding;gene_synonym=AROS-29;chr19:19119616-19138501	1827	protein_coding	5.17095441144757	4.79542695399255	5.06217899094739	4.98357300306149	4.82058190877793	4.5633287706438	4.83395867445184	4.66294360280655	4.52890456949383	3.93446011733375	4.03092801142403	3.66249841630175	4.43910701047821	4.51282280119797	4.6062852808586	3.42203111691647	4.61683404650427	0	0	0	0	0	1
gene46494	729991	BORCS8	Name=BORCS8;description=BLOC-1 related complex subunit 8;gbkey=Gene;gene=BORCS8;gene_biotype=protein_coding;gene_synonym=MEF2BNB;chr19:19176904-19192591	1497	protein_coding	2.95435753409134	2.93345925145312	3.52697323971599	3.17044163143412	3.37579472937459	3.21298741261473	3.62626894869823	3.55090577398881	3.90660744903782	3.93504201630329	3.61136326756475	3.58613522143153	3.88263663483183	4.36673938772861	3.99337264773224	3.01221108395087	4.06987398763198	0	0	0	0	0	1
gene46515	7561	ZNF14	Name=ZNF14;description=zinc finger protein 14;gbkey=Gene;gene=ZNF14;gene_biotype=protein_coding;gene_synonym=GIOT-4,KOX6;chr19:19710472-19733112	2963	protein_coding	3.04070687792576	2.69228843228728	3.07655869860679	2.75638611923919	2.22194481100649	2.60210137249678	3.05401547739363	3.18271031313068	3.38423231916862	2.99205120767673	3.23879535152103	2.90251580316374	3.81038336803094	2.6653676779727	2.65134613912776	3.53630161932382	2.49705025008809	0	0	0	0	-1	-1
gene46552	105372315	LOC105372315	Name=LOC105372315;gbkey=Gene;gene=LOC105372315;gene_biotype=protein_coding;chr19:20358159-20371816	3412	protein_coding	0	0	0	0	0	0	0.667213115070597	1.48808284989701	1.12847209013391	1.7165439487962	3.19427749274738	2.84198349968776	0.30956612880013	2.04793473583787	2.25482337953394	1.61423868309179	2.78324709737812	0	0	0	1	1	1
gene46591	7562	ZNF708	Name=ZNF708;description=zinc finger protein 708;gbkey=Gene;gene=ZNF708;gene_biotype=protein_coding;gene_synonym=KOX8,ZNF15,ZNF15L1;chr19:21290385-21329439	4685	protein_coding	4.77427796882761	4.58213137914481	4.60609368548119	5.00075181806266	5.10294144442063	4.70804942164682	3.61163149842147	3.90293197535308	4.12481546434929	3.84317211585181	3.82815175312344	3.83309927311452	3.72166645960447	2.40959379702673	2.75514077040599	4.2893475840902	3.27369491003708	0	0	0	0	0	-1
gene46595	284443	ZNF493	Name=ZNF493;description=zinc finger protein 493;gbkey=Gene;gene=ZNF493;gene_biotype=protein_coding;chr19:21397119-21427495	4955	protein_coding	4.28042706580614	4.26119199767151	4.36579772752764	3.9278900622651	3.60133840900683	3.83595810765298	2.84962970235711	2.62939346677984	3.48472226227354	3.43616096772936	3.06567967418886	2.9655338370337	3.76515000635102	2.68907838791157	2.21805534648799	3.46113561515862	3.63904689356354	0	0	0	0	-1	0
gene46597	400680	LINC00664	Name=LINC00664;description=long intergenic non-protein coding RNA 664;gbkey=Gene;gene=LINC00664;gene_biotype=lncRNA;chr19:21483715-21503238	3760	lncRNA	2.91877596786713	3.55260001003533	3.83303289138684	2.58334284373387	2.68088370044837	3.12918086850559	2.39640034278575	1.7189399164937	2.48716939536966	2.20716344222643	1.82766453581815	2.87288010742656	2.85159983246721	2.84347012341967	1.23769590351067	3.53630161932382	2.49705025008809	0	0	0	0	0	-1
gene46600	101929007	LOC101929007	Name=LOC101929007;gbkey=Gene;gene=LOC101929007;gene_biotype=lncRNA;chr19:21564437-21594959	9144	lncRNA	0.644664510170652	0.853705637346623	0.606936171362427	0.23832045433476	0	0	2.21293680191571	2.19192429120342	1.50902460432045	3.72794035105131	4.07522145554106	4.30251683157408	2.01998921350813	3.11323856559889	2.81263184414541	1.86809407991528	3.27369491003708	0	0	0	0	0	1
gene46663	100129543	ZNF730	Name=ZNF730;description=zinc finger protein 730;gbkey=Gene;gene=ZNF730;gene_biotype=protein_coding;chr19:23074989-23147886	962	protein_coding	3.12076331453071	2.59387804342503	2.26364102874973	1.24811598903488	2.34414302068072	1.97980555346647	2.06983295076042	1.79919227575287	2.3116774265007	1.97346908896158	0.693173639304302	2.45041341725625	1.74782146908237	1.01274381484842	1.70214801299114	2.51399597936701	1.34959174255675	0	0	0	0	0	-1
gene46676	104472717	LINC01224	Name=LINC01224;description=long intergenic non-protein coding RNA 1224;gbkey=Gene;gene=LINC01224;gene_biotype=lncRNA;chr19:23399233-23416074	2564	lncRNA	4.82948598112951	5.04930713741999	5.12771457145907	4.44125910157839	4.39397515503856	4.58994658173462	3.95825341712364	3.36331271040645	3.7865985189606	4.72972944485064	3.61577771583211	4.34331269483091	3.77435823406878	4.04467963856531	3.83717433527705	3.42203111691647	4.48338371003425	0	0	0	0	0	1
gene46687	171392	ZNF675	Name=ZNF675;description=zinc finger protein 675;gbkey=Gene;gene=ZNF675;gene_biotype=protein_coding;gene_synonym=TBZF,TIZ;chr19:23652906-23687215	2209	protein_coding	4.07547018941265	4.24110093601542	3.6807172698454	4.11260095461469	3.78164851139125	3.80140914851962	4.13419705495858	4.02167853013188	4.65196489618959	3.87444604262354	3.60152052734488	4.29966284020106	4.20620086290028	3.79654818071063	3.62515824282079	4.70223641886473	3.67447195081928	0	0	0	0	0	-1
gene46688	148213	ZNF681	Name=ZNF681;description=zinc finger protein 681;gbkey=Gene;gene=ZNF681;gene_biotype=protein_coding;chr19:23739195-23758891	6497	protein_coding	3.82679859817123	3.95417715666702	3.83790967476287	3.75149479124418	3.37251478205405	3.58139341338802	3.18011401301794	3.55155318330621	3.28553703991482	3.22689167231428	3.56406614023995	3.42875670210361	4.12556476255661	2.35818490251958	3.10502958321925	4.60082873711434	3.67447195081928	0	0	0	0	-1	0
gene46730	79156	PLEKHF1	Name=PLEKHF1;description=pleckstrin homology and FYVE domain containing 1;gbkey=Gene;gene=PLEKHF1;gene_biotype=protein_coding;gene_synonym=APPD,LAPF,PHAFIN1,ZFYVE15;chr19:29665420-29675477	3384	protein_coding	2.66175561666176	1.99896762870047	2.64132770272606	2.86908590303891	3.19604185006617	2.68785945395616	2.87412680127351	2.89115792954706	2.16821383721804	2.9472658288639	1.78571344512374	2.33406268531953	2.85234006816292	3.89372615437549	4.00441976494059	2.08389412562431	3.98776652254324	0	0	0	0	1	1
gene46731	83636	C19orf12	Name=C19orf12;description=chromosome 19 open reading frame 12;gbkey=Gene;gene=C19orf12;gene_biotype=protein_coding;gene_synonym=MPAN,NBIA3,NBIA4,SPG43;chr19:29698886-29715789	4804	protein_coding	4.24878301465633	4.38271563839383	4.12676917456404	4.22090657640329	4.4631187871324	4.25483077589509	4.00309223201794	4.37522188575057	4.44905327600699	4.07699715343736	4.50055027147455	4.01754738788835	3.36510814292346	4.00961645156093	4.18638785545778	2.58652457437824	4.33631909769577	0	0	0	0	0	1
gene46770	390916	NUDT19	Name=NUDT19;description=nudix hydrolase 19;gbkey=Gene;gene=NUDT19;gene_biotype=protein_coding;gene_synonym=RP2;chr19:32691363-32713796	2967	protein_coding	2.16136827829959	2.5893245176488	2.93396133322817	2.82378942254555	1.86388749817491	2.51754734135756	2.9043054448339	2.86847004760385	2.88449513456869	2.80155400456059	4.04280412999384	4.02451862635357	2.42914286762624	3.22184596387323	2.97281085470909	2.9585643149425	2.3293819662963	0	0	0	1	0	0
gene46772	91646	TDRD12	Name=TDRD12;description=tudor domain containing 12;gbkey=Gene;gene=TDRD12;gene_biotype=protein_coding;gene_synonym=ECAT8;chr19:32719773-32829580	6381	protein_coding	1.53844148883565	2.07162263843593	2.19856998048947	0.129832091974326	0	0.343261468902954	1.80339382295445	1.26872480916769	0.316180644798284	1.87476147565903	0.964792804606158	2.04443240622345	4.81097905764642	2.6305758390634	1.7218296703533	5.35937709051147	2.3293819662963	0	0	0	0	-1	-1
gene46779	85415	RHPN2	Name=RHPN2;description=rhophilin Rho GTPase binding protein 2;gbkey=Gene;gene=RHPN2;gene_biotype=protein_coding;gene_synonym=P76RBE,RHOBP;chr19:32978592-33064918	3531	protein_coding	4.6165540142746	4.41026399593748	4.46137089775078	4.34564695469577	4.13650935950177	4.29111511652385	4.40686617750152	4.83734804107312	4.83166894725351	4.07250193366829	4.82551936637925	5.20577639891036	2.45844748267299	3.70662564876886	3.62228245990351	1.86809407991528	3.36325519682662	0	0	0	0	1	1
gene46785	1050	CEBPA	Name=CEBPA;description=CCAAT/enhancer binding protein alpha;gbkey=Gene;gene=CEBPA;gene_biotype=protein_coding;gene_synonym=C/EBP-alpha,CEBP;chr19:33299934-33302564	2631	protein_coding	1.85029402642914	2.42438168730244	2.30701617958913	1.63539545301751	2.25606281723564	0.776139296303487	2.19379793536002	3.28491716124971	3.6672997759172	2.90870625559242	4.37539505005645	4.50376567912583	2.14557617972704	3.54590672591979	3.13379476620107	1.12300395405482	2.0345326789386	0	0	1	1	0	0
gene46829	126375	ZNF792	Name=ZNF792;description=zinc finger protein 792;gbkey=Gene;gene=ZNF792;gene_biotype=protein_coding;chr19:34956354-34964049	3888	protein_coding	1.49495536681113	2.27504077380965	2.17964677284138	2.18039944115389	3.11176212605137	2.50018623374823	1.70620405173728	2.06617797432792	2.35209721509614	2.90408742439191	2.54499911666227	2.85388553622648	2.46508830196794	2.49410311033488	2.391986831556	3.57246528393719	0.947927931238094	0	0	0	0	0	-1
gene46836	5349	FXYD3	Name=FXYD3;description=FXYD domain containing ion transport regulator 3;gbkey=Gene;gene=FXYD3;gene_biotype=protein_coding;gene_synonym=MAT8,PLML;chr19:35115818-35124324	843	protein_coding	0.146390874613923	0.700669747782326	0.235359530675409	0.862378367385011	0.494922002035836	0.441419327883625	4.7326926305684	5.43271370820113	5.22912449668087	4.26533968044825	5.63804377538155	5.61306688623844	1.05403719977445	3.26148183482109	3.34519882976397	0	1.34959174255675	0	0	0	1	1	1
gene46879	55851	PSENEN	Name=PSENEN;description=presenilin enhancer gamma-secretase subunit;gbkey=Gene;gene=PSENEN;gene_biotype=protein_coding;gene_synonym=ACNINV2,MDS033,MSTP064,PEN-2,PEN2;chr19:35745577-35747519	1198	protein_coding	2.41317134965251	2.79733631993636	2.41726287860352	2.11641681213647	2.70451484889278	1.73902553592586	2.19747754936211	1.97272354758387	2.04065017753377	2.5090117350766	1.78957386528959	1.45005047412449	1.87333081319282	1.7248456683824	1.99090369423965	1.12300395405482	3.02197712270615	0	0	0	0	0	1
gene46883	115703	ARHGAP33	Name=ARHGAP33;description=Rho GTPase activating protein 33;gbkey=Gene;gene=ARHGAP33;gene_biotype=protein_coding;gene_synonym=NOMA-GAP,SNX26,TCGAP;chr19:35775515-35788822	4428	protein_coding	2.90637595150301	3.05895144315618	3.18731031442559	1.86436033623385	2.28312785177716	2.46279763651971	3.30207863871823	2.87007965530438	2.87435206209352	2.7864030904703	2.34239232099053	2.64294152704401	2.15171415201957	2.49554585833389	2.42268642759402	1.12300395405482	2.13963320511453	0	0	0	0	0	1
gene46897	163183	SYNE4	Name=SYNE4;description=spectrin repeat containing nuclear envelope family member 4;gbkey=Gene;gene=SYNE4;gene_biotype=protein_coding;gene_synonym=C19orf46,DFNB76,KASH4,Nesp4;chr19:36003299-36008793	1365	protein_coding	4.25816838781546	3.39319503518524	3.31413505529336	3.49980383674143	1.67710640411278	2.13582844160601	3.77080237756492	2.65200048860486	2.65805472424827	1.20999613572656	1.77412705364815	2.28283910623188	0.780627205884195	1.13248166224942	0.49286715140815	0.668119124686432	0	0	-1	-1	0	0	0
gene46909	1346	COX7A1	Name=COX7A1;description=cytochrome c oxidase subunit 7A1;gbkey=Gene;gene=COX7A1;gene_biotype=protein_coding;gene_synonym=COX7A,COX7AH,COX7AM;chr19:36150922-36152869	762	protein_coding	0.148448928850039	0.259015746301085	0	1.05559771315638	0.474953739674092	0.133378281152332	2.00919244936546	0	0	1.20999613572656	0.202723921853768	0	2.66851473642351	0.603814578925173	0.308696263846074	1.98002530023873	0	0	0	-1	-1	-1	-1
gene46932	25850	ZNF345	Name=ZNF345;description=zinc finger protein 345;gbkey=Gene;gene=ZNF345;gene_biotype=protein_coding;gene_synonym=HZF10;chr19:36850350-36893218	559	protein_coding	2.59677678506245	1.61917182744857	2.41544412293067	2.04461225047999	2.11318089643125	2.29183056570694	2.20595898487116	1.76988915919507	2.88290265426171	2.47187303321336	1.98714723498701	1.97286820445447	2.25634375089503	1.90085490673781	1.79399648454839	3.34049105823438	2.3293819662963	0	0	0	0	0	-1
gene46935	374900	ZNF568	Name=ZNF568;description=zinc finger protein 568;gbkey=Gene;gene=ZNF568;gene_biotype=protein_coding;gene_synonym=ZFP568;chr19:36916329-36997932	5200	protein_coding	2.05966807342404	1.69616312670969	1.51097282932635	1.90578827857046	1.91062010890847	2.19080564403094	2.09706840865043	1.93685779930404	1.10836729291468	2.14469788082962	1.65902752055484	2.04443240622345	3.52632049798419	2.10056471751805	2.05374298496656	3.64218169213078	3.127979881061	0	0	0	0	-1	0
gene46974	94274	PPP1R14A	Name=PPP1R14A;description=protein phosphatase 1 regulatory inhibitor subunit 14A;gbkey=Gene;gene=PPP1R14A;gene_biotype=protein_coding;gene_synonym=CPI-17,CPI17,PPP1INL;chr19:38251237-38256591	777	protein_coding	2.02144392740424	2.06453387539281	1.52731825252183	1.55547102143564	1.55622580210222	1.82284308323419	4.7837960344511	4.11874135640813	4.32387755307523	2.55352135743788	2.85865251847098	3.05899366635042	2.74986800553542	3.69435054865768	4.11665624599181	2.43762724831895	3.93031156144962	0	0	0	0	0	1
gene46977	64073	C19orf33	Name=C19orf33;description=chromosome 19 open reading frame 33;gbkey=Gene;gene=C19orf33;gene_biotype=protein_coding;gene_synonym=H2RSP,IMUP,IMUP-1,IMUP-2;chr19:38304161-38305006	523	protein_coding	2.62008618172348	1.10385683108072	1.47042290667425	1.83273125814655	1.21805613590591	1.02517387766363	3.72020184150357	1.84425688140541	2.57259119568836	2.6270660015912	2.27380522818636	1.74049717596311	1.86045184657797	2.27037921096929	2.2268889384579	0.913416033285306	2.0345326789386	-1	0	-1	0	0	1
gene46979	57828	CATSPERG	Name=CATSPERG;description=cation channel sperm associated auxiliary subunit gamma;gbkey=Gene;gene=CATSPERG;gene_biotype=protein_coding;gene_synonym=C19orf15;chr19:38335563-38370949	6343	protein_coding	0.94701187853387	0.700669747782326	0.127236553976366	0.239873967183113	0	0.133378281152332	3.64863033598533	3.74281921204993	3.63568121508716	2.95399229893355	3.09573059315976	3.18553999375383	3.01692066122285	2.64148266107772	2.79437236528071	3.42203111691647	2.41565051441473	0	0	0	0	0	-1
gene46987	11184	MAP4K1	Name=MAP4K1;description=mitogen-activated protein kinase kinase kinase kinase 1;gbkey=Gene;gene=MAP4K1;gene_biotype=protein_coding;gene_synonym=HPK1;chr19:38587640-38618035	2837	protein_coding	3.82218823531991	3.50557905633125	3.42423697285644	2.47919687316428	1.87010773940747	1.66015923845394	5.78392122179743	5.47223184485257	5.40694463079336	3.77965195024632	2.23028850497448	2.4947253383428	5.11519036706467	4.44346812447455	4.20239599901625	4.2893475840902	3.80805548952485	0	0	0	-1	0	0
gene47019	9535	GMFG	Name=GMFG;description=glia maturation factor gamma;gbkey=Gene;gene=GMFG;gene_biotype=protein_coding;gene_synonym=GMF-GAMMA;chr19:39328357-39336086	659	protein_coding	0.921771214192215	0.353983227387988	0.479699617386061	0.49500545103045	0.130554764454651	1.15760906074085	0	0.178916739314745	0	0.50864028383534	0.202723921853768	0.383657899612414	1.00340527596707	2.60139430554413	2.31533337378675	0.372394965238024	2.13963320511453	0	0	0	0	1	1
gene47024	7538	ZFP36	Name=ZFP36;description=ZFP36 ring finger protein;gbkey=Gene;gene=ZFP36;gene_biotype=protein_coding;gene_synonym=G0S24,GOS24,NUP475,RNF162A,TIS11,TTP,zfp-36;chr19:39406847-39409412	1752	protein_coding	3.17517034884617	3.4098836522271	3.96607027056728	2.47964760346106	2.79297638059441	2.87053850980672	3.82125182092566	4.32907997184675	4.28655767421768	1.07193564674985	1.8354076190128	2.51811711531628	0.564311690705044	1.61142760759698	2.06080539430358	0.372394965238024	2.71683729131891	0	0	0	0	1	1
gene47048	1178	CLC	Name=CLC;description=Charcot-Leyden crystal galectin;gbkey=Gene;gene=CLC;gene_biotype=protein_coding;gene_synonym=Gal-10,GAL10,LGALS10,LGALS10A,LPPL_HUMAN;chr19:39731253-39738029	633	protein_coding	2.68387588526183	5.28281843307856	5.01290824930746	0	0	0	0	0	0	0	0	0	0.374316486095649	0	0	0	0	1	0	0	0	0	0
gene47077	645	BLVRB	Name=BLVRB;description=biliverdin reductase B;gbkey=Gene;gene=BLVRB;gene_biotype=protein_coding;gene_synonym=BVRB,FLR,HEL-S-10,SDR43U1;chr19:40447784-40465818	856	protein_coding	5.60793043226007	5.74768401034728	5.61815508949861	4.55164249560966	4.61675076976179	4.73715740585024	5.35873987736797	4.9524858448186	5.12084733864824	4.27643356268984	4.65819297640706	4.82319692757133	2.66851473642351	4.14992248381542	4.14504827857607	2.27157507753675	3.22673971241327	0	0	0	0	1	0
gene47082	79934	COQ8B	Name=COQ8B;description=coenzyme Q8B;gbkey=Gene;gene=COQ8B;gene_biotype=protein_coding;gene_synonym=ADCK4,NPHS9;chr19:40691529-40716885	2443	protein_coding	3.48565966930769	3.49805227953054	3.04350157839176	3.26513483857388	2.59819843747526	2.69727687432278	3.39897876138159	2.71309518421733	2.96630370227515	2.20716344222643	2.36060818098235	2.8662806374858	2.59035046110061	2.75859043455967	2.69113584249444	1.61423868309179	2.90754446916025	0	0	0	0	0	1
gene47108	558	AXL	Name=AXL;description=AXL receptor tyrosine kinase;gbkey=Gene;gene=AXL;gene_biotype=protein_coding;gene_synonym=ARK,JTK11,Tyro7,UFO;chr19:41219199-41261767	4742	protein_coding	4.23769368479779	4.45561618189406	4.74729553235608	4.21276765369908	4.36709897705423	4.55507990806426	2.68545556191395	2.50772530309955	2.79611110808851	1.15420628983972	2.31784188530682	2.59654795654656	0.503095144536035	3.43828499038943	3.99885456205063	0.668119124686432	5.13197628018405	0	0	0	1	1	1
gene47195	5673	PSG5	Name=PSG5;description=pregnancy specific beta-1-glycoprotein 5;gbkey=Gene;gene=PSG5;gene_biotype=protein_coding;gene_synonym=FL-NCA-3,PSG;chr19:43167743-43186536	1640	protein_coding	0	0	0	0	0	0	0.871218722688133	0	0	0	0.202723921853768	0	0.503095144536035	3.7834543519841	4.25608540601711	0	5.27730414041082	0	0	0	0	1	1
gene47208	27076	LYPD3	Name=LYPD3;description=LY6/PLAUR domain containing 3;gbkey=Gene;gene=LYPD3;gene_biotype=protein_coding;gene_synonym=C4.4A;chr19:43460794-43465679	1706	protein_coding	2.4231735364156	2.52495468653119	2.62097652281807	1.518484957151	1.86877071453043	1.61840181265757	2.17146080272371	0.850574896616999	2.28359226945801	3.31938335016937	2.95839517114055	2.82307595374208	2.62757779734092	3.493829244802	2.92863236260967	0.913416033285306	2.23762490001616	0	0	0	0	0	1
gene47213	390940	PINLYP	Name=PINLYP;description=phospholipase A2 inhibitor and LY6/PLAUR domain containing;gbkey=Gene;gene=PINLYP;gene_biotype=protein_coding;chr19:43575399-43582104	931	protein_coding	3.48336986293288	2.57863557155938	3.0720347309683	2.84711719048537	1.91455911827764	2.04505981417831	3.64512932224688	2.4878215307669	2.47870873277842	4.24614835294868	3.3569927130227	3.5391118880483	4.59956693082617	4.21744612092748	4.0287109846528	4.41416260017971	3.98776652254324	0	0	-1	0	0	0
gene47221	5329	PLAUR	Name=PLAUR;description=plasminogen activator%2C urokinase receptor;gbkey=Gene;gene=PLAUR;gene_biotype=protein_coding;gene_synonym=CD87,U-PAR,UPAR,URKR;chr19:43646095-43670346	1786	protein_coding	3.25102083228627	2.82354552936751	2.70588485329831	2.5140370583978	2.78253688017495	2.50018623374823	1.73599856636857	1.0060657630512	1.31931263965348	1.80553586512737	1.33145116882561	1.19290481952335	1.85590036609473	2.65880950275808	4.32959328963285	2.1807843910787	4.09623654831636	0	0	0	0	0	1
gene47226	3783	KCNN4	Name=KCNN4;description=potassium calcium-activated channel subfamily N member 4;gbkey=Gene;gene=KCNN4;gene_biotype=protein_coding;gene_synonym=DHS2,hIKCa1,hKCa4,hSK4,IK,IK1,IKCA1,KCa3.1,KCA4,SK4;chr19:43766533-43782139	3236	protein_coding	0	0.254112899449051	0	0	0	0	0.375517588333931	1.38419112395027	0.624085236600902	0.987328726676991	1.99587720180164	2.8825041339547	0.952989392935915	1.57305785436011	1.79399648454839	0.372394965238024	1.66348125331005	0	0	0	1	0	1
gene47228	284349	ZNF283	Name=ZNF283;description=zinc finger protein 283;gbkey=Gene;gene=ZNF283;gene_biotype=protein_coding;gene_synonym=HZF19,HZF41;chr19:43827292-43853286	7188	protein_coding	2.87760506882726	1.93085613916344	3.27845155370732	2.97359804257366	2.26689043614344	2.96786536630863	2.48196644454275	3.27226569760431	1.9269362430239	2.75766950357092	3.0754395710515	3.06685042878743	3.22737228410961	2.86994847794445	2.30932756950452	2.65558080965278	3.67447195081928	0	0	0	0	0	1
gene47247	353355	ZNF233	Name=ZNF233;description=zinc finger protein 233;gbkey=Gene;gene=ZNF233;gene_biotype=protein_coding;chr19:44259742-44278534	813	protein_coding	1.65622531756377	2.38083762630729	2.11502619519311	1.32368598605457	1.86388749817491	1.37141354213046	1.87289791066739	2.28873266304843	2.38684047974112	0.83810018416758	1.42989522309402	0.817575362016317	2.40787101296451	1.99542783244882	1.51722629616669	2.78450398292957	0.695459382638558	0	0	0	0	0	-1
gene47255	7733	ZNF180	Name=ZNF180;description=zinc finger protein 180;gbkey=Gene;gene=ZNF180;gene_biotype=protein_coding;gene_synonym=HHZ168;chr19:44474428-44500539	6656	protein_coding	3.77577566903848	4.03406164994148	4.1297796627642	4.05126127188961	4.03762891764425	4.1319764935173	3.45532614870107	3.84459422034829	3.35779689129666	3.97694343500947	3.42410273549631	4.17054963908343	3.55578857531799	3.42095252843764	3.16153963205023	3.46113561515862	2.23762490001616	0	0	0	0	0	-1
